RewardLink,RankMin,RankMax,ZoneMin,ZoneMax,LabelDescription,Rarity,PoolQty
reward_material_set_tg_gems_3,251,500,13,13,Elemental Fragment,generic,225
reward_material_set_tg_gems_3,251,500,13,13,Mount Guts,generic,225
reward_material_set_tg_gems_3,251,500,13,13,Regulator,generic,225
reward_material_set_tg_gems_3,501,1000,13,13,Elemental Fragment,generic,100
reward_material_set_tg_gems_3,501,1000,13,13,Mount Guts,generic,100
reward_material_set_tg_gems_3,501,1000,13,13,Regulator,generic,100
reward_tier_material_tg_6,501,1000,13,13,Monster Cell,legendary,5
reward_tier_material_tg_6,1,1,14,14,Sand clock,legendary,100
reward_material_set_tg_gems_3,1,1,14,14,Elemental Fragment,generic,625
reward_material_set_tg_gems_3,1,1,14,14,Mount Guts,generic,625
reward_material_set_tg_gems_3,1,1,14,14,Regulator,generic,625
reward_material_set_tg_gems_3,2,2,14,14,Elemental Fragment,generic,525
reward_material_set_tg_gems_3,2,2,14,14,Mount Guts,generic,525
reward_material_set_tg_gems_3,2,2,14,14,Regulator,generic,525
reward_tier_material_tg_6,2,2,14,14,Sand clock,legendary,80
reward_tier_material_tg_6,3,5,14,14,Sand clock,legendary,60
reward_material_set_tg_gems_3,3,5,14,14,Elemental Fragment,generic,475
reward_material_set_tg_gems_3,3,5,14,14,Mount Guts,generic,475
reward_material_set_tg_gems_3,3,5,14,14,Regulator,generic,475
reward_material_set_tg_gems_3,6,25,14,14,Elemental Fragment,generic,375
reward_material_set_tg_gems_3,6,25,14,14,Mount Guts,generic,375
reward_material_set_tg_gems_3,6,25,14,14,Regulator,generic,375
reward_tier_material_tg_6,6,25,14,14,Sand clock,legendary,50
reward_tier_material_tg_6,26,50,14,14,Sand clock,legendary,40
reward_material_set_tg_gems_3,26,50,14,14,Elemental Fragment,generic,350
reward_material_set_tg_gems_3,26,50,14,14,Mount Guts,generic,350
reward_material_set_tg_gems_3,26,50,14,14,Regulator,generic,350
reward_material_set_tg_gems_3,51,250,14,14,Elemental Fragment,generic,300
reward_material_set_tg_gems_3,51,250,14,14,Mount Guts,generic,300
reward_material_set_tg_gems_3,51,250,14,14,Regulator,generic,300
reward_tier_material_tg_6,51,250,14,14,Sand clock,legendary,25
reward_tier_material_tg_6,251,500,14,14,Sand clock,legendary,15
reward_material_set_tg_gems_3,251,500,14,14,Elemental Fragment,generic,225
reward_material_set_tg_gems_3,251,500,14,14,Mount Guts,generic,225
reward_material_set_tg_gems_3,251,500,14,14,Regulator,generic,225
reward_material_set_tg_gems_3,501,1000,14,14,Elemental Fragment,generic,100
reward_material_set_tg_gems_3,501,1000,14,14,Mount Guts,generic,100
reward_material_set_tg_gems_3,501,1000,14,14,Regulator,generic,100
reward_tier_material_tg_6,501,1000,14,14,Sand clock,legendary,5
reward_tier_material_tg_6,1,1,15,15,Administratium,legendary,100
reward_material_set_tg_gems_3,1,1,15,15,gems,generic,1000
reward_material_set_tg_gems_3,1,1,15,15,Mount Guts,generic,650
reward_material_set_tg_gems_3,1,1,15,15,Rune Fragment,generic,650
reward_material_set_tg_gems_3,2,2,15,15,gems,generic,900
reward_material_set_tg_gems_3,2,2,15,15,Mount Guts,generic,550
reward_material_set_tg_gems_3,2,2,15,15,Rune Fragment,generic,550
reward_tier_material_tg_6,2,2,15,15,Administratium,legendary,80
reward_tier_material_tg_6,3,5,15,15,Administratium,legendary,60
reward_material_set_tg_gems_3,3,5,15,15,gems,generic,750
reward_material_set_tg_gems_3,3,5,15,15,Mount Guts,generic,500
reward_material_set_tg_gems_3,3,5,15,15,Rune Fragment,generic,500
reward_material_set_tg_gems_3,6,25,15,15,gems,generic,600
reward_material_set_tg_gems_3,6,25,15,15,Mount Guts,generic,400
reward_material_set_tg_gems_3,6,25,15,15,Rune Fragment,generic,400
reward_tier_material_tg_6,6,25,15,15,Administratium,legendary,50
reward_tier_material_tg_6,26,50,15,15,Administratium,legendary,40
reward_material_set_tg_gems_3,26,50,15,15,gems,generic,500
reward_material_set_tg_gems_3,26,50,15,15,Mount Guts,generic,375
reward_material_set_tg_gems_3,26,50,15,15,Rune Fragment,generic,375
reward_material_set_tg_gems_3,51,250,15,15,gems,generic,250
reward_material_set_tg_gems_3,51,250,15,15,Mount Guts,generic,325
reward_material_set_tg_gems_3,51,250,15,15,Rune Fragment,generic,325
reward_tier_material_tg_6,51,250,15,15,Administratium,legendary,25
reward_tier_material_tg_6,251,500,15,15,Administratium,legendary,15
reward_material_set_tg_gems_3,251,500,15,15,gems,generic,125
reward_material_set_tg_gems_3,251,500,15,15,Mount Guts,generic,250
reward_material_set_tg_gems_3,251,500,15,15,Rune Fragment,generic,250
reward_material_set_tg_gems_3,501,1000,15,15,gems,generic,50
reward_material_set_tg_gems_3,501,1000,15,15,Mount Guts,generic,125
reward_material_set_tg_gems_3,501,1000,15,15,Rune Fragment,generic,125
reward_tier_material_tg_6,501,1000,15,15,Administratium,legendary,5
reward_tier_minor_rune_4,1,1,11,16,Minor Rune,mythic,1
reward_tier_material_tg_6,1,1,16,16,golden harp,legendary,100
reward_material_set_tg_gems_3,1,1,16,16,gems,generic,1200
reward_material_set_tg_gems_3,1,1,16,16,Mount Guts,generic,675
reward_material_set_tg_gems_3,1,1,16,16,Rune Fragment,generic,675
reward_material_set_tg_gems_3,2,2,16,16,gems,generic,1000
reward_material_set_tg_gems_3,2,2,16,16,Mount Guts,generic,575
reward_material_set_tg_gems_3,2,2,16,16,Rune Fragment,generic,575
reward_tier_material_tg_6,2,2,16,16,golden harp,legendary,80
reward_tier_minor_rune_4,2,2,9,16,Minor Rune,legendary,1
reward_tier_minor_rune_4,3,5,10,16,Minor Rune,legendary,1
reward_tier_material_tg_6,3,5,16,16,golden harp,legendary,60
reward_material_set_tg_gems_3,3,5,16,16,gems,generic,875
reward_material_set_tg_gems_3,3,5,16,16,Mount Guts,generic,525
reward_material_set_tg_gems_3,3,5,16,16,Rune Fragment,generic,525
reward_material_set_tg_gems_3,6,25,16,16,gems,generic,700
reward_material_set_tg_gems_3,6,25,16,16,Mount Guts,generic,425
reward_material_set_tg_gems_3,6,25,16,16,Rune Fragment,generic,425
reward_tier_material_tg_6,6,25,16,16,golden harp,legendary,50
reward_tier_minor_rune_4,6,25,1,16,Minor Rune,epic,1
reward_tier_minor_rune_4,26,50,5,16,Minor Rune,epic,1
reward_tier_material_tg_6,26,50,16,16,golden harp,legendary,40
reward_material_set_tg_gems_3,26,50,16,16,gems,generic,550
reward_material_set_tg_gems_3,26,50,16,16,Mount Guts,generic,400
reward_material_set_tg_gems_3,26,50,16,16,Rune Fragment,generic,400
reward_material_set_tg_gems_3,51,250,16,16,gems,generic,275
reward_material_set_tg_gems_3,51,250,16,16,Mount Guts,generic,350
reward_material_set_tg_gems_3,51,250,16,16,Rune Fragment,generic,350
reward_tier_material_tg_6,51,250,16,16,golden harp,legendary,25
reward_tier_minor_rune_4,51,250,9,16,Minor Rune,epic,1
reward_tier_minor_rune_4,251,500,1,16,Minor Rune,rare,1
reward_tier_material_tg_6,251,500,16,16,golden harp,legendary,15
reward_material_set_tg_gems_3,251,500,16,16,gems,generic,150
reward_material_set_tg_gems_3,251,500,16,16,Mount Guts,generic,250
reward_material_set_tg_gems_3,251,500,16,16,Rune Fragment,generic,250
reward_material_set_tg_gems_3,501,1000,16,16,gems,generic,75
reward_material_set_tg_gems_3,501,1000,16,16,Mount Guts,generic,150
reward_material_set_tg_gems_3,501,1000,16,16,Rune Fragment,generic,150
reward_tier_material_tg_6,501,1000,16,16,golden harp,legendary,5
reward_tier_minor_rune_4,501,1000,1,16,Minor Rune,rare,1
reward_tier_material_tg_6,1001,2000,16,16,golden harp,legendary,3
reward_tier_minor_rune_4,1001,2000,16,16,Minor Rune,rare,1
reward_material_set_tg_gems_3,1001,2000,16,16,gems,generic,25
reward_material_set_tg_gems_3,1001,2000,16,16,Mount Guts,generic,75
reward_material_set_tg_gems_3,1001,2000,16,16,Rune Fragment,generic,75
reward_material_set_tg_gems_3,2001,3000,16,16,gems,generic,2
reward_material_set_tg_gems_3,2001,3000,16,16,Mount Guts,generic,50
reward_material_set_tg_gems_3,2001,3000,16,16,Rune Fragment,generic,50
reward_tier_minor_rune_4,2001,3000,16,16,Minor Rune,rare,1
reward_tier_material_tg_6,2001,3000,16,16,golden harp,legendary,1
